null,mode,stage,wave,enemy_type,count,formation_type,hp_multiplier,attack_multiplier
null,Hard,1,44,ZzangDoleZombie,15,LINE_LEFT,14,8.5
null,Hard,1,44,BoomZombie,25,TRIANGLE,14,8.5
null,Hard,1,44,ZombieMan,2,SCATTER,14,8.5
null,Hard,1,44,ZombieWoman,2,SCATTER,14,8.5
null,Hard,1,45,PushZombie,12,TRIANGLE,15,9
null,Hard,1,45,RushZombie,12,DIAMOND,15,9
null,Hard,1,45,ZzangDoleZombie,29,LINE_LEFT,15,9
null,Hard,1,45,BoomZombie,8,SCATTER,15,9
null,Hard,1,45,ZombieMan,8,SCATTER,15,9
null,Hard,1,45,ZombieWoman,8,SCATTER,15,9
null,Hard,1,45,BoomZombieBoss,1,SCATTER,20,9
null,Hard,1,45,RushZombieBoss,1,FRONT_LINE,20,9
null,Hard,1,45,RushZombieBoss2,1,FRONT_LINE,20,9
null,Hard,1,45,ZzangDoleZombieBoss,1,LINE_RIGHT,20,9
null,Hard,1,46,PushZombie,12,DIAMOND,16,9
null,Hard,1,46,RushZombie,12,TRIANGLE,16,9
null,Hard,1,46,ZzangDoleZombie,12,LINE_LEFT,16,9
null,Hard,1,46,BoomZombie,12,SCATTER,16,9
null,Hard,1,46,ZombieMan,17,SCATTER,16,9
null,Hard,1,46,ZombieWoman,17,SCATTER,16,9
null,Hard,1,47,PushZombie,17,TRIANGLE,17,9
null,Hard,1,47,RushZombie,17,DIAMOND,17,9
null,Hard,1,47,ZzangDoleZombie,12,LINE_LEFT,17,9
null,Hard,1,47,BoomZombie,12,SCATTER,17,9
null,Hard,1,47,ZombieMan,12,SCATTER,17,9
null,Hard,1,47,ZombieWoman,12,SCATTER,17,9
null,Hard,1,48,PushZombie,12,DIAMOND,18,9.5
null,Hard,1,48,RushZombie,12,TRIANGLE,18,9.5
null,Hard,1,48,ZzangDoleZombie,21,LINE_LEFT,18,9.5
null,Hard,1,48,BoomZombie,12,SCATTER,18,9.5
null,Hard,1,48,ZombieMan,12,SCATTER,18,9.5
null,Hard,1,48,ZombieWoman,12,SCATTER,18,9.5
null,Hard,1,49,PushZombie,12,TRIANGLE,19,9.5
null,Hard,1,49,RushZombie,21,DIAMOND,19,9.5
null,Hard,1,49,ZzangDoleZombie,12,LINE_LEFT,19,9.5
null,Hard,1,49,BoomZombie,12,SCATTER,19,9.5
null,Hard,1,49,ZombieMan,12,SCATTER,19,9.5
null,Hard,1,49,ZombieWoman,12,SCATTER,19,9.5
null,Hard,1,50,PushZombie,21,DIAMOND,20,10
null,Hard,1,50,RushZombie,12,SCATTER,20,10
null,Hard,1,50,ZzangDoleZombie,12,LINE_LEFT,20,10
null,Hard,1,50,BoomZombie,12,TRIANGLE,20,10
null,Hard,1,50,ZombieMan,12,SCATTER,20,10
null,Hard,1,50,ZombieWoman,12,SCATTER,20,10
null,Hard,1,50,RushZombieBoss,1,FRONT_LINE,25,10
null,Hard,1,50,RushZombieBoss2,1,FRONT_LINE,25,10
null,Hard,1,50,PushZombieBoss,1,LINE_RIGHT,25,10
null,Hard,1,50,ZombieBoss,3,SCATTER,25,10
null,Hard,1,50,ZzangDoleZombieBoss,3,LINE_LEFT,25,10
null,Hard,1,50,BoomZombieBoss,1,SCATTER,25,10
null,Gold,1,1,ZombieMan,15,SCATTER,0.25,0.25
null,Gold,1,1,ZombieWoman,15,SCATTER,0.25,0.25
null,Gold,1,2,ZombieMan,15,SCATTER,0.4,0.4
null,Gold,1,2,ZombieWoman,15,SCATTER,0.4,0.4
null,Gold,1,3,ZombieMan,15,SCATTER,0.5,0.5
null,Gold,1,3,ZombieWoman,15,SCATTER,0.5,0.5
null,Gold,1,4,ZombieMan,15,SCATTER,0.7,0.7
null,Gold,1,4,ZombieWoman,15,SCATTER,0.7,0.7
null,Gold,1,5,ZombieMan,15,SCATTER,1,1
null,Gold,1,5,ZombieWoman,15,SCATTER,1,1
null,Gold,2,1,ZombieMan,15,SCATTER,1.25,1.25
null,Gold,2,1,ZombieWoman,15,SCATTER,1.25,1.25
null,Gold,2,2,ZombieMan,15,SCATTER,1.4,1.4
null,Gold,2,2,ZombieWoman,15,SCATTER,1.4,1.4
null,Gold,2,3,ZombieMan,15,SCATTER,1.5,1.5
null,Gold,2,3,ZombieWoman,15,SCATTER,1.5,1.5
null,Gold,2,4,ZombieMan,15,SCATTER,1.7,1.7
null,Gold,2,4,ZombieWoman,15,SCATTER,1.7,1.7
null,Gold,2,5,ZombieMan,15,SCATTER,2,2
null,Gold,2,5,ZombieWoman,15,SCATTER,2,2
null,Gold,3,1,ZombieMan,15,SCATTER,2.25,2.25
null,Gold,3,1,ZombieWoman,15,SCATTER,2.25,2.25
null,Gold,3,2,ZombieMan,15,SCATTER,2.4,2.4
null,Gold,3,2,ZombieWoman,15,SCATTER,2.4,2.4
null,Gold,3,3,ZombieMan,15,SCATTER,2.5,2.5
null,Gold,3,3,ZombieWoman,15,SCATTER,2.5,2.5
null,Gold,3,4,ZombieMan,15,SCATTER,2.7,2.7
null,Gold,3,4,ZombieWoman,15,SCATTER,2.7,2.7
null,Gold,3,5,ZombieMan,15,SCATTER,3,3
null,Gold,2,5,ZombieWoman,15,SCATTER,3,3
null,Gold,4,1,ZombieMan,15,SCATTER,3.25,3.25
null,Gold,4,1,ZombieWoman,15,SCATTER,3.25,3.25
null,Gold,4,2,ZombieMan,15,SCATTER,3.4,3.4
null,Gold,4,2,ZombieWoman,15,SCATTER,3.4,3.4
null,Gold,4,3,ZombieMan,15,SCATTER,3.5,3.5
null,Gold,4,3,ZombieWoman,15,SCATTER,3.5,3.5
null,Gold,4,4,ZombieMan,15,SCATTER,3.7,3.7
null,Gold,4,4,ZombieWoman,15,SCATTER,3.7,3.7
null,Gold,4,5,ZombieMan,15,SCATTER,4,4
null,Gold,4,5,ZombieWoman,15,SCATTER,4,4
null,Gold,5,1,ZombieMan,15,SCATTER,4.25,4.25
null,Gold,5,1,ZombieWoman,15,SCATTER,4.25,4.25
null,Gold,5,2,ZombieMan,15,SCATTER,4.4,4.4
null,Gold,5,2,ZombieWoman,15,SCATTER,4.4,4.4
null,Gold,5,3,ZombieMan,15,SCATTER,4.5,4.5
null,Gold,5,3,ZombieWoman,15,SCATTER,4.5,4.5
null,Gold,5,4,ZombieMan,15,SCATTER,4.7,4.7
null,Gold,5,4,ZombieWoman,15,SCATTER,4.7,4.7
null,Gold,5,5,ZombieMan,15,SCATTER,5,5
null,Gold,5,5,ZombieWoman,15,SCATTER,5,5
null,Gold,6,1,ZombieMan,20,SCATTER,5.25,5.25
null,Gold,6,1,ZombieWoman,20,SCATTER,5.25,5.25
null,Gold,6,2,ZombieMan,20,SCATTER,5.4,5.4
null,Gold,6,2,ZombieWoman,20,SCATTER,5.4,5.4
null,Gold,6,3,ZombieMan,20,SCATTER,5.5,5.5
null,Gold,6,3,ZombieWoman,20,SCATTER,5.5,5.5
null,Gold,6,4,ZombieMan,20,SCATTER,5.7,5.7
null,Gold,6,4,ZombieWoman,20,SCATTER,5.7,5.7
null,Gold,6,5,ZombieMan,20,SCATTER,6,6
null,Gold,6,5,ZombieWoman,20,SCATTER,6,6
null,Gold,7,1,ZombieMan,20,SCATTER,6.25,6.25
null,Gold,7,1,ZombieWoman,20,SCATTER,6.25,6.25
null,Gold,7,2,ZombieMan,20,SCATTER,6.4,6.4
null,Gold,7,2,ZombieWoman,20,SCATTER,6.4,6.4
null,Gold,7,3,ZombieMan,20,SCATTER,6.5,6.5
null,Gold,7,3,ZombieWoman,20,SCATTER,6.5,6.5
null,Gold,7,4,ZombieMan,20,SCATTER,6.7,6.7
null,Gold,7,4,ZombieWoman,20,SCATTER,6.7,6.7
null,Gold,7,5,ZombieMan,20,SCATTER,7,7
null,Gold,7,5,ZombieWoman,20,SCATTER,7,7
null,Gold,8,1,ZombieMan,20,SCATTER,7.25,7.25
null,Gold,8,1,ZombieWoman,20,SCATTER,7.25,7.25
null,Gold,8,2,ZombieMan,20,SCATTER,7.4,7.4
null,Gold,8,2,ZombieWoman,20,SCATTER,7.4,7.4
null,Gold,8,3,ZombieMan,20,SCATTER,7.5,7.5
null,Gold,8,3,ZombieWoman,20,SCATTER,7.5,7.5
null,Gold,8,4,ZombieMan,20,SCATTER,7.7,7.7
null,Gold,8,4,ZombieWoman,20,SCATTER,7.7,7.7
null,Gold,8,5,ZombieMan,20,SCATTER,8,8
null,Gold,8,5,ZombieWoman,20,SCATTER,8,8
null,Gold,9,1,ZombieMan,20,SCATTER,8.25,7.25
null,Gold,9,1,ZombieWoman,20,SCATTER,8.25,7.25
null,Gold,9,2,ZombieMan,20,SCATTER,8.4,7.4
null,Gold,9,2,ZombieWoman,20,SCATTER,8.4,7.4
null,Gold,9,3,ZombieMan,20,SCATTER,8.5,7.5
null,Gold,9,3,ZombieWoman,20,SCATTER,8.5,7.5
null,Gold,9,4,ZombieMan,20,SCATTER,8.7,7.7
null,Gold,9,4,ZombieWoman,20,SCATTER,8.7,7.7
null,Gold,9,5,ZombieMan,20,SCATTER,9,8
null,Gold,9,5,ZombieWoman,20,SCATTER,9,8
null,Gold,10,1,ZombieMan,20,SCATTER,9.25,7.25
null,Gold,10,1,ZombieWoman,20,SCATTER,9.25,7.25
null,Gold,10,2,ZombieMan,20,SCATTER,9.4,7.4
null,Gold,10,2,ZombieWoman,20,SCATTER,9.4,7.4
null,Gold,10,3,ZombieMan,20,SCATTER,9.5,7.5
null,Gold,10,3,ZombieWoman,20,SCATTER,9.5,7.5
null,Gold,10,4,ZombieMan,20,SCATTER,9.7,7.7
null,Gold,10,4,ZombieWoman,20,SCATTER,9.7,7.7
null,Gold,10,5,ZombieMan,20,SCATTER,10,8
null,Gold,10,5,ZombieWoman,20,SCATTER,10,8
null,Gold,11,1,ZombieMan,25,SCATTER,10.25,7.25
null,Gold,11,1,ZombieWoman,25,SCATTER,10.25,7.25
null,Gold,11,2,ZombieMan,25,SCATTER,10.4,7.4
null,Gold,11,2,ZombieWoman,25,SCATTER,10.4,7.4
null,Gold,11,3,ZombieMan,25,SCATTER,10.5,7.5
null,Gold,11,3,ZombieWoman,25,SCATTER,10.5,7.5
null,Gold,11,4,ZombieMan,25,SCATTER,10.7,7.7
null,Gold,11,4,ZombieWoman,25,SCATTER,10.7,7.7
null,Gold,11,5,ZombieMan,25,SCATTER,11,8
null,Gold,11,5,ZombieWoman,25,SCATTER,11,8
null,Gold,12,1,ZombieMan,25,SCATTER,11.25,7.25
null,Gold,12,1,ZombieWoman,25,SCATTER,11.25,7.25
null,Gold,12,2,ZombieMan,25,SCATTER,11.4,7.4
null,Gold,12,2,ZombieWoman,25,SCATTER,11.4,7.4
null,Gold,12,3,ZombieMan,25,SCATTER,11.5,7.5
null,Gold,12,3,ZombieWoman,25,SCATTER,11.5,7.5
null,Gold,12,4,ZombieMan,25,SCATTER,11.7,7.7
null,Gold,12,4,ZombieWoman,25,SCATTER,11.7,7.7
null,Gold,12,5,ZombieMan,25,SCATTER,12,8
null,Gold,12,5,ZombieWoman,25,SCATTER,12,8
null,Gold,13,1,ZombieMan,25,SCATTER,12.25,7.25
null,Gold,13,1,ZombieWoman,25,SCATTER,12.25,7.25
null,Gold,13,2,ZombieMan,25,SCATTER,12.4,7.4
null,Gold,13,2,ZombieWoman,25,SCATTER,12.4,7.4
null,Gold,13,3,ZombieMan,25,SCATTER,12.5,7.5
null,Gold,13,3,ZombieWoman,25,SCATTER,12.5,7.5
null,Gold,13,4,ZombieMan,25,SCATTER,12.7,7.7
null,Gold,13,4,ZombieWoman,25,SCATTER,12.7,7.7
null,Gold,13,5,ZombieMan,25,SCATTER,13,8
null,Gold,13,5,ZombieWoman,25,SCATTER,13,8
null,Gold,14,1,ZombieMan,25,SCATTER,12.25,7.25
null,Gold,14,1,ZombieWoman,25,SCATTER,12.25,7.25
null,Gold,14,2,ZombieMan,25,SCATTER,12.4,7.4
null,Gold,14,2,ZombieWoman,25,SCATTER,12.4,7.4
null,Gold,14,3,ZombieMan,25,SCATTER,12.5,7.5
null,Gold,14,3,ZombieWoman,25,SCATTER,12.5,7.5
null,Gold,14,4,ZombieMan,25,SCATTER,12.7,7.7
null,Gold,14,4,ZombieWoman,25,SCATTER,12.7,7.7
null,Gold,14,5,ZombieMan,25,SCATTER,13,8
null,Gold,14,5,ZombieWoman,25,SCATTER,13,8
null,Gold,15,1,ZombieMan,25,SCATTER,12.25,7.25
null,Gold,15,1,ZombieWoman,25,SCATTER,12.25,7.25
null,Gold,15,2,ZombieMan,25,SCATTER,12.4,7.4
null,Gold,15,2,ZombieWoman,25,SCATTER,12.4,7.4
null,Gold,15,3,ZombieMan,25,SCATTER,12.5,7.5
null,Gold,15,3,ZombieWoman,25,SCATTER,12.5,7.5
null,Gold,15,4,ZombieMan,25,SCATTER,12.7,7.7
null,Gold,15,4,ZombieWoman,25,SCATTER,12.7,7.7
null,Gold,15,5,ZombieMan,25,SCATTER,13,8
null,Gold,15,5,ZombieWoman,25,SCATTER,13,8
null,Gold,16,1,ZombieMan,25,SCATTER,12.25,7.25
null,Gold,16,1,ZombieWoman,25,SCATTER,12.25,7.25
null,Gold,16,2,ZombieMan,25,SCATTER,12.4,7.4
null,Gold,16,2,ZombieWoman,25,SCATTER,12.4,7.4
null,Gold,16,3,ZombieMan,25,SCATTER,12.5,7.5
null,Gold,16,3,ZombieWoman,25,SCATTER,12.5,7.5
null,Gold,16,4,ZombieMan,25,SCATTER,12.7,7.7
null,Gold,16,4,ZombieWoman,25,SCATTER,12.7,7.7
null,Gold,16,5,ZombieMan,25,SCATTER,13,8
null,Gold,16,5,ZombieWoman,25,SCATTER,13,8
null,Gold,17,1,ZombieMan,25,SCATTER,12.25,7.25
null,Gold,17,1,ZombieWoman,25,SCATTER,12.25,7.25
null,Gold,17,2,ZombieMan,25,SCATTER,12.4,7.4
null,Gold,17,2,ZombieWoman,25,SCATTER,12.4,7.4
null,Gold,17,3,ZombieMan,25,SCATTER,12.5,7.5
null,Gold,17,3,ZombieWoman,25,SCATTER,12.5,7.5
null,Gold,17,4,ZombieMan,25,SCATTER,12.7,7.7
null,Gold,17,4,ZombieWoman,25,SCATTER,12.7,7.7
null,Gold,17,5,ZombieMan,25,SCATTER,13,8
null,Gold,17,5,ZombieWoman,25,SCATTER,13,8
null,Gold,18,1,ZombieMan,25,SCATTER,12.25,7.25
null,Gold,18,1,ZombieWoman,25,SCATTER,12.25,7.25
null,Gold,18,2,ZombieMan,25,SCATTER,12.4,7.4
null,Gold,18,2,ZombieWoman,25,SCATTER,12.4,7.4
null,Gold,18,3,ZombieMan,25,SCATTER,12.5,7.5
null,Gold,18,3,ZombieWoman,25,SCATTER,12.5,7.5
null,Gold,18,4,ZombieMan,25,SCATTER,12.7,7.7
null,Gold,18,4,ZombieWoman,25,SCATTER,12.7,7.7
null,Gold,18,5,ZombieMan,25,SCATTER,13,8
null,Gold,18,5,ZombieWoman,25,SCATTER,13,8
null,Gold,19,1,ZombieMan,25,SCATTER,12.25,7.25
null,Gold,19,1,ZombieWoman,25,SCATTER,12.25,7.25
null,Gold,19,2,ZombieMan,25,SCATTER,12.4,7.4
null,Gold,19,2,ZombieWoman,25,SCATTER,12.4,7.4
null,Gold,19,3,ZombieMan,25,SCATTER,12.5,7.5
null,Gold,19,3,ZombieWoman,25,SCATTER,12.5,7.5
null,Gold,19,4,ZombieMan,25,SCATTER,12.7,7.7
null,Gold,19,4,ZombieWoman,25,SCATTER,12.7,7.7
null,Gold,19,5,ZombieMan,25,SCATTER,13,8
null,Gold,19,5,ZombieWoman,25,SCATTER,13,8
null,Gold,20,1,ZombieMan,25,SCATTER,12.25,7.25
null,Gold,20,1,ZombieWoman,25,SCATTER,12.25,7.25
null,Gold,20,2,ZombieMan,25,SCATTER,12.4,7.4
null,Gold,20,2,ZombieWoman,25,SCATTER,12.4,7.4
null,Gold,20,3,ZombieMan,25,SCATTER,12.5,7.5
null,Gold,20,3,ZombieWoman,25,SCATTER,12.5,7.5
null,Gold,20,4,ZombieMan,25,SCATTER,12.7,7.7
null,Gold,20,4,ZombieWoman,25,SCATTER,12.7,7.7
null,Gold,20,5,ZombieMan,25,SCATTER,13,8
null,Gold,20,5,ZombieWoman,25,SCATTER,13,8
null,Gold,21,1,ZombieMan,30,SCATTER,12.25,7.25
null,Gold,21,1,ZombieWoman,30,SCATTER,12.25,7.25
null,Gold,21,2,ZombieMan,30,SCATTER,12.4,7.4
null,Gold,21,2,ZombieWoman,30,SCATTER,12.4,7.4
null,Gold,21,3,ZombieMan,30,SCATTER,12.5,7.5
null,Gold,21,3,ZombieWoman,30,SCATTER,12.5,7.5
null,Gold,21,4,ZombieMan,30,SCATTER,12.7,7.7
null,Gold,21,4,ZombieWoman,30,SCATTER,12.7,7.7
null,Gold,21,5,ZombieMan,30,SCATTER,13,8
null,Gold,21,5,ZombieWoman,30,SCATTER,13,8
null,Gold,22,1,ZombieMan,30,SCATTER,12.25,7.25
null,Gold,22,1,ZombieWoman,30,SCATTER,12.25,7.25
null,Gold,22,2,ZombieMan,30,SCATTER,12.4,7.4
null,Gold,22,2,ZombieWoman,30,SCATTER,12.4,7.4
null,Gold,22,3,ZombieMan,30,SCATTER,12.5,7.5
null,Gold,22,3,ZombieWoman,30,SCATTER,12.5,7.5
null,Gold,22,4,ZombieMan,30,SCATTER,12.7,7.7
null,Gold,22,4,ZombieWoman,30,SCATTER,12.7,7.7
null,Gold,22,5,ZombieMan,30,SCATTER,13,8
null,Gold,22,5,ZombieWoman,30,SCATTER,13,8
null,Gold,23,1,ZombieMan,30,SCATTER,12.25,7.25
null,Gold,23,1,ZombieWoman,30,SCATTER,12.25,7.25
null,Gold,23,2,ZombieMan,30,SCATTER,12.4,7.4
null,Gold,23,2,ZombieWoman,30,SCATTER,12.4,7.4
null,Gold,23,3,ZombieMan,30,SCATTER,12.5,7.5
null,Gold,23,3,ZombieWoman,30,SCATTER,12.5,7.5
null,Gold,23,4,ZombieMan,30,SCATTER,12.7,7.7
null,Gold,23,4,ZombieWoman,30,SCATTER,12.7,7.7
null,Gold,23,5,ZombieMan,30,SCATTER,13,8
null,Gold,23,5,ZombieWoman,30,SCATTER,13,8
null,Gold,24,1,ZombieMan,30,SCATTER,12.25,7.25
null,Gold,24,1,ZombieWoman,30,SCATTER,12.25,7.25
null,Gold,24,2,ZombieMan,30,SCATTER,12.4,7.4
null,Gold,24,2,ZombieWoman,30,SCATTER,12.4,7.4
null,Gold,24,3,ZombieMan,30,SCATTER,12.5,7.5
null,Gold,24,3,ZombieWoman,30,SCATTER,12.5,7.5
null,Gold,24,4,ZombieMan,30,SCATTER,12.7,7.7
null,Gold,24,4,ZombieWoman,30,SCATTER,12.7,7.7
null,Gold,24,5,ZombieMan,30,SCATTER,13,8
null,Gold,24,5,ZombieWoman,30,SCATTER,13,8
null,Gold,25,1,ZombieMan,30,SCATTER,12.25,7.25
null,Gold,25,1,ZombieWoman,30,SCATTER,12.25,7.25
null,Gold,25,2,ZombieMan,30,SCATTER,12.4,7.4
null,Gold,25,2,ZombieWoman,30,SCATTER,12.4,7.4
null,Gold,25,3,ZombieMan,30,SCATTER,12.5,7.5
null,Gold,25,3,ZombieWoman,30,SCATTER,12.5,7.5
null,Gold,25,4,ZombieMan,30,SCATTER,12.7,7.7
null,Gold,25,4,ZombieWoman,30,SCATTER,12.7,7.7
null,Gold,25,5,ZombieMan,30,SCATTER,13,8
null,Gold,25,5,ZombieWoman,30,SCATTER,13,8
null,Gold,26,1,ZombieMan,30,SCATTER,12.25,7.25
null,Gold,26,1,ZombieWoman,30,SCATTER,12.25,7.25
null,Gold,26,2,ZombieMan,30,SCATTER,12.4,7.4
null,Gold,26,2,ZombieWoman,30,SCATTER,12.4,7.4
null,Gold,26,3,ZombieMan,30,SCATTER,12.5,7.5
null,Gold,26,3,ZombieWoman,30,SCATTER,12.5,7.5
null,Gold,26,4,ZombieMan,30,SCATTER,12.7,7.7
null,Gold,26,4,ZombieWoman,30,SCATTER,12.7,7.7
null,Gold,26,5,ZombieMan,30,SCATTER,13,8
null,Gold,26,5,ZombieWoman,30,SCATTER,13,8
null,Gold,27,1,ZombieMan,30,SCATTER,12.25,7.25
null,Gold,27,1,ZombieWoman,30,SCATTER,12.25,7.25
null,Gold,27,2,ZombieMan,30,SCATTER,12.4,7.4
null,Gold,27,2,ZombieWoman,30,SCATTER,12.4,7.4
null,Gold,27,3,ZombieMan,30,SCATTER,12.5,7.5
null,Gold,27,3,ZombieWoman,30,SCATTER,12.5,7.5
null,Gold,27,4,ZombieMan,30,SCATTER,12.7,7.7
null,Gold,27,4,ZombieWoman,30,SCATTER,12.7,7.7
null,Gold,27,5,ZombieMan,30,SCATTER,13,8
null,Gold,27,5,ZombieWoman,30,SCATTER,13,8
null,Gold,28,1,ZombieMan,30,SCATTER,12.25,7.25
null,Gold,28,1,ZombieWoman,30,SCATTER,12.25,7.25
null,Gold,28,2,ZombieMan,30,SCATTER,12.4,7.4
null,Gold,28,2,ZombieWoman,30,SCATTER,12.4,7.4
null,Gold,28,3,ZombieMan,30,SCATTER,12.5,7.5
null,Gold,28,3,ZombieWoman,30,SCATTER,12.5,7.5
null,Gold,28,4,ZombieMan,30,SCATTER,12.7,7.7
null,Gold,28,4,ZombieWoman,30,SCATTER,12.7,7.7
null,Gold,28,5,ZombieMan,30,SCATTER,13,8
null,Gold,28,5,ZombieWoman,30,SCATTER,13,8
null,Gold,29,1,ZombieMan,30,SCATTER,12.25,7.25
null,Gold,29,1,ZombieWoman,30,SCATTER,12.25,7.25
null,Gold,29,2,ZombieMan,30,SCATTER,12.4,7.4
null,Gold,29,2,ZombieWoman,30,SCATTER,12.4,7.4
null,Gold,29,3,ZombieMan,30,SCATTER,12.5,7.5
null,Gold,29,3,ZombieWoman,30,SCATTER,12.5,7.5
null,Gold,29,4,ZombieMan,30,SCATTER,12.7,7.7
null,Gold,29,4,ZombieWoman,30,SCATTER,12.7,7.7
null,Gold,29,5,ZombieMan,30,SCATTER,13,8
null,Gold,29,5,ZombieWoman,30,SCATTER,13,8
null,Gold,30,1,ZombieMan,30,SCATTER,12.25,7.25
null,Gold,30,1,ZombieWoman,30,SCATTER,12.25,7.25
null,Gold,30,2,ZombieMan,30,SCATTER,12.4,7.4
null,Gold,30,2,ZombieWoman,30,SCATTER,12.4,7.4
null,Gold,30,3,ZombieMan,30,SCATTER,12.5,7.5
null,Gold,30,3,ZombieWoman,30,SCATTER,12.5,7.5
null,Gold,30,4,ZombieMan,30,SCATTER,12.7,7.7
null,Gold,30,4,ZombieWoman,30,SCATTER,12.7,7.7
null,Gold,30,5,ZombieMan,30,SCATTER,13,8
null,Gold,30,5,ZombieWoman,30,SCATTER,13,8
null,Boss,1,1,ZombieBoss,1,SCATTER,0.3,0.3
null,Boss,1,2,ZombieBoss,1,SCATTER,0.35,0.35
null,Boss,1,2,ZzangDoleZombieBoss,1,SCATTER,0.35,0.35
null,Boss,1,3,ZombieBoss,1,SCATTER,0.4,0.4
null,Boss,1,3,ZzangDoleZombieBoss,1,SCATTER,0.4,0.4
null,Boss,1,3,PushZombieBoss,1,SCATTER,0.4,0.4
null,Boss,1,4,ZombieBoss,1,SCATTER,0.5,0.5
null,Boss,1,4,ZzangDoleZombieBoss,1,SCATTER,0.5,0.5
null,Boss,1,4,PushZombieBoss,1,SCATTER,0.5,0.5
null,Boss,1,4,BoomZombieBoss,1,SCATTER,0.5,0.5
null,Boss,1,5,ZzangDoleZombieBoss,1,SCATTER,0.7,0.7
null,Boss,1,5,PushZombieBoss,1,SCATTER,0.7,0.7
null,Boss,1,5,BoomZombieBoss,1,SCATTER,0.7,0.7
null,Boss,1,5,RushZombieBoss,1,SCATTER,0.7,0.7
null,Boss,1,5,RushZombieBoss2,1,SCATTER,0.7,0.7
null,Boss,2,1,ZombieBoss,1,SCATTER,0.6,0.6
null,Boss,2,2,ZombieBoss,1,SCATTER,0.65,0.65
null,Boss,2,2,ZzangDoleZombieBoss,1,SCATTER,0.65,0.65
null,Boss,2,3,ZombieBoss,1,SCATTER,0.7,0.7
null,Boss,2,3,ZzangDoleZombieBoss,1,SCATTER,0.7,0.7
null,Boss,2,3,PushZombieBoss,1,SCATTER,0.7,0.7
null,Boss,2,4,ZombieBoss,1,SCATTER,0.8,0.8
null,Boss,2,4,ZzangDoleZombieBoss,1,SCATTER,0.8,0.8
null,Boss,2,4,PushZombieBoss,1,SCATTER,0.8,0.8
null,Boss,2,4,BoomZombieBoss,1,SCATTER,0.8,0.8
null,Boss,2,5,ZzangDoleZombieBoss,1,SCATTER,1,1
null,Boss,2,5,PushZombieBoss,1,SCATTER,1,1
null,Boss,2,5,BoomZombieBoss,1,SCATTER,1,1
null,Boss,2,5,RushZombieBoss,1,SCATTER,1,1
null,Boss,2,5,RushZombieBoss2,1,SCATTER,1,1
null,Boss,3,1,ZombieBoss,1,SCATTER,0.9,0.9
null,Boss,3,2,ZombieBoss,1,SCATTER,0.95,0.95
null,Boss,3,2,ZzangDoleZombieBoss,1,SCATTER,0.95,0.95
null,Boss,3,3,ZombieBoss,1,SCATTER,1,1
null,Boss,3,3,ZzangDoleZombieBoss,1,SCATTER,1,1
null,Boss,3,3,PushZombieBoss,1,SCATTER,1,1
null,Boss,3,4,ZombieBoss,1,SCATTER,1.1,1.1
null,Boss,3,4,ZzangDoleZombieBoss,1,SCATTER,1.1,1.1
null,Boss,3,4,PushZombieBoss,1,SCATTER,1.1,1.1
null,Boss,3,4,BoomZombieBoss,1,SCATTER,1.1,1.1
null,Boss,3,5,ZzangDoleZombieBoss,1,SCATTER,1.3,1.3
null,Boss,3,5,PushZombieBoss,1,SCATTER,1.3,1.3
null,Boss,3,5,BoomZombieBoss,1,SCATTER,1.3,1.3
null,Boss,3,5,RushZombieBoss,1,SCATTER,1.3,1.3
null,Boss,3,5,RushZombieBoss2,1,SCATTER,1.3,1.3
null,Boss,4,1,ZombieBoss,1,SCATTER,1.2,1.2
null,Boss,4,2,ZombieBoss,1,SCATTER,1.25,1.25
null,Boss,4,2,ZzangDoleZombieBoss,1,SCATTER,1.25,1.25
null,Boss,4,3,ZombieBoss,1,SCATTER,1.3,1.3
null,Boss,4,3,ZzangDoleZombieBoss,1,SCATTER,1.3,1.3
null,Boss,4,3,PushZombieBoss,1,SCATTER,1.3,1.3
null,Boss,4,4,ZombieBoss,1,SCATTER,1.4,1.4
null,Boss,4,4,ZzangDoleZombieBoss,1,SCATTER,1.4,1.4
null,Boss,4,4,PushZombieBoss,1,SCATTER,1.4,1.4
null,Boss,4,4,BoomZombieBoss,1,SCATTER,1.4,1.4
null,Boss,4,5,ZzangDoleZombieBoss,1,SCATTER,1.6,1.6
null,Boss,4,5,PushZombieBoss,1,SCATTER,1.6,1.6
null,Boss,4,5,BoomZombieBoss,1,SCATTER,1.6,1.6
null,Boss,4,5,RushZombieBoss,1,SCATTER,1.6,1.6
null,Boss,4,5,RushZombieBoss2,1,SCATTER,1.6,1.6
null,Boss,5,1,ZombieBoss,1,SCATTER,1.5,1.5
null,Boss,5,2,ZombieBoss,1,SCATTER,1.55,1.55
null,Boss,5,2,ZzangDoleZombieBoss,1,SCATTER,1.55,1.55
null,Boss,5,3,ZombieBoss,1,SCATTER,1.6,1.6
null,Boss,5,3,ZzangDoleZombieBoss,1,SCATTER,1.6,1.6
null,Boss,5,3,PushZombieBoss,1,SCATTER,1.6,1.6
null,Boss,5,4,ZombieBoss,1,SCATTER,1.7,1.7
null,Boss,5,4,ZzangDoleZombieBoss,1,SCATTER,1.7,1.7
null,Boss,5,4,PushZombieBoss,1,SCATTER,1.7,1.7
null,Boss,5,4,BoomZombieBoss,1,SCATTER,1.7,1.7
null,Boss,5,5,ZzangDoleZombieBoss,1,SCATTER,1.9,1.9
