null,mode,stage,wave,enemy_type,count,formation_type,hp_multiplier,attack_multiplier
null,Normal,10,5,ZzangDoleZombie,2,LINE_LEFT,2.14,2.02
null,Normal,10,5,BoomZombieBoss,1,LINE_LEFT,2.14,2.02
null,Normal,10,6,ZombieMan,23,SCATTER,2.45,2.3
null,Normal,10,6,ZzangDoleZombie,2,LINE_LEFT,2.45,2.3
null,Normal,10,7,ZombieMan,24,SCATTER,2.75,2.59
null,Normal,10,7,ZzangDoleZombie,3,LINE_LEFT,2.75,2.59
null,Normal,10,8,ZombieMan,25,SCATTER,3.06,2.88
null,Normal,10,8,ZzangDoleZombie,3,LINE_LEFT,3.06,2.88
null,Normal,10,9,ZombieMan,23,SCATTER,3.37,3.17
null,Normal,10,9,ZzangDoleZombie,4,LINE_LEFT,3.37,3.17
null,Normal,10,9,RushZombie,2,SCATTER,3.37,3.17
null,Normal,10,10,ZombieMan,19,SCATTER,3.67,3.46
null,Normal,10,10,ZzangDoleZombie,4,LINE_LEFT,3.67,3.46
null,Normal,10,10,RushZombie,2,SCATTER,3.67,3.46
null,Normal,10,10,PushZombieBoss,1,LINE_LEFT,3.67,3.46
null,Normal,10,11,ZombieMan,26,SCATTER,3.98,3.74
null,Normal,10,11,ZzangDoleZombie,4,LINE_LEFT,3.98,3.74
null,Normal,10,11,RushZombie,2,SCATTER,3.98,3.74
null,Normal,10,12,ZombieMan,26,SCATTER,4.28,4.03
null,Normal,10,12,ZzangDoleZombie,5,LINE_LEFT,4.28,4.03
null,Normal,10,12,RushZombie,3,SCATTER,4.28,4.03
null,Normal,10,13,ZombieMan,27,SCATTER,4.59,4.32
null,Normal,10,13,ZzangDoleZombie,5,LINE_LEFT,4.59,4.32
null,Normal,10,13,RushZombie,3,SCATTER,4.59,4.32
null,Normal,10,14,ZombieMan,23,SCATTER,4.9,4.61
null,Normal,10,14,ZzangDoleZombie,6,LINE_LEFT,4.9,4.61
null,Normal,10,14,RushZombie,4,SCATTER,4.9,4.61
null,Normal,10,14,PushZombie,2,LINE_RIGHT,4.9,4.61
null,Normal,10,15,ZombieMan,17,SCATTER,5.2,4.9
null,Normal,10,15,ZzangDoleZombie,6,LINE_LEFT,5.2,4.9
null,Normal,10,15,RushZombie,4,SCATTER,5.2,4.9
null,Normal,10,15,PushZombie,2,LINE_RIGHT,5.2,4.9
null,Normal,10,15,RushZombieBoss2,1,LINE_LEFT,5.2,4.9
null,Normal,10,16,ZombieMan,26,SCATTER,5.51,5.18
null,Normal,10,16,ZzangDoleZombie,6,LINE_LEFT,5.51,5.18
null,Normal,10,16,RushZombie,4,SCATTER,5.51,5.18
null,Normal,10,16,PushZombie,2,LINE_RIGHT,5.51,5.18
null,Normal,10,17,ZombieMan,24,SCATTER,5.81,5.47
null,Normal,10,17,ZzangDoleZombie,7,LINE_LEFT,5.81,5.47
null,Normal,10,17,RushZombie,5,SCATTER,5.81,5.47
null,Normal,10,17,PushZombie,3,LINE_RIGHT,5.81,5.47
null,Normal,10,18,ZombieMan,25,SCATTER,6.12,5.76
null,Normal,10,18,ZzangDoleZombie,7,LINE_LEFT,6.12,5.76
null,Normal,10,18,RushZombie,5,SCATTER,6.12,5.76
null,Normal,10,18,PushZombie,3,LINE_RIGHT,6.12,5.76
null,Normal,10,19,ZombieMan,20,SCATTER,6.43,6.05
null,Normal,10,19,ZzangDoleZombie,8,LINE_LEFT,6.43,6.05
null,Normal,10,19,RushZombie,6,SCATTER,6.43,6.05
null,Normal,10,19,PushZombie,4,LINE_RIGHT,6.43,6.05
null,Normal,10,19,BoomZombie,2,SCATTER,6.43,6.05
null,Normal,10,20,ZombieMan,12,SCATTER,6.73,6.34
null,Normal,10,20,ZzangDoleZombie,8,LINE_LEFT,6.73,6.34
null,Normal,10,20,RushZombie,6,SCATTER,6.73,6.34
null,Normal,10,20,PushZombie,4,LINE_RIGHT,6.73,6.34
null,Normal,10,20,BoomZombie,2,SCATTER,6.73,6.34
null,Normal,10,20,ZombieBoss,1,LINE_LEFT,6.73,6.34
null,Normal,10,20,BoomZombieBoss,1,LINE_LEFT,6.73,6.34
null,Hard,1,1,ZombieMan,17,SCATTER,0.8,0.95
null,Hard,1,2,ZombieMan,19,SCATTER,0.87,1.03
null,Hard,1,3,ZombieMan,20,SCATTER,0.95,1.12
null,Hard,1,4,ZombieMan,19,SCATTER,1.02,1.2
null,Hard,1,4,RushZombie,2,SCATTER,1.02,1.2
null,Hard,1,5,ZombieMan,15,SCATTER,1.09,1.29
null,Hard,1,5,RushZombie,2,SCATTER,1.09,1.29
null,Hard,1,5,ZombieBoss,1,LINE_LEFT,1.09,1.29
null,Hard,1,6,ZombieMan,22,SCATTER,1.16,1.37
null,Hard,1,6,RushZombie,2,SCATTER,1.16,1.37
null,Hard,1,7,ZombieMan,22,SCATTER,1.23,1.46
null,Hard,1,7,RushZombie,3,SCATTER,1.23,1.46
null,Hard,1,8,ZombieMan,23,SCATTER,1.3,1.54
null,Hard,1,8,RushZombie,3,SCATTER,1.3,1.54
null,Hard,1,9,ZombieMan,22,SCATTER,1.38,1.62
null,Hard,1,9,RushZombie,4,SCATTER,1.38,1.62
null,Hard,1,9,ZzangDoleZombie,2,LINE_LEFT,1.38,1.62
null,Hard,1,10,ZombieMan,17,SCATTER,1.45,1.71
null,Hard,1,10,RushZombie,4,SCATTER,1.45,1.71
null,Hard,1,10,ZzangDoleZombie,2,LINE_LEFT,1.45,1.71
null,Hard,1,10,RushZombieBoss,1,LINE_LEFT,1.45,1.71
null,Hard,1,11,ZombieMan,25,SCATTER,1.52,1.79
null,Hard,1,11,RushZombie,4,SCATTER,1.52,1.79
null,Hard,1,11,ZzangDoleZombie,2,LINE_LEFT,1.52,1.79
null,Hard,1,12,ZombieMan,24,SCATTER,1.59,1.88
null,Hard,1,12,RushZombie,5,SCATTER,1.59,1.88
null,Hard,1,12,ZzangDoleZombie,3,LINE_LEFT,1.59,1.88
null,Hard,1,13,ZombieMan,25,SCATTER,1.66,1.96
null,Hard,1,13,RushZombie,5,SCATTER,1.66,1.96
null,Hard,1,13,ZzangDoleZombie,3,LINE_LEFT,1.66,1.96
null,Hard,1,14,ZombieMan,25,SCATTER,1.73,2.05
null,Hard,1,14,RushZombie,6,SCATTER,1.73,2.05
null,Hard,1,14,ZzangDoleZombie,4,LINE_LEFT,1.73,2.05
null,Hard,1,15,ZombieMan,19,SCATTER,1.8,2.13
null,Hard,1,15,RushZombie,6,SCATTER,1.8,2.13
null,Hard,1,15,ZzangDoleZombie,4,LINE_LEFT,1.8,2.13
null,Hard,1,15,ZzangDoleZombieBoss,1,LINE_LEFT,1.8,2.13
null,Hard,1,16,ZombieMan,28,SCATTER,1.88,2.22
null,Hard,1,16,RushZombie,6,SCATTER,1.88,2.22
null,Hard,1,16,ZzangDoleZombie,4,LINE_LEFT,1.88,2.22
null,Hard,1,17,ZombieMan,27,SCATTER,1.95,2.3
null,Hard,1,17,RushZombie,7,SCATTER,1.95,2.3
null,Hard,1,17,ZzangDoleZombie,5,LINE_LEFT,1.95,2.3
null,Hard,1,18,ZombieMan,29,SCATTER,2.02,2.39
null,Hard,1,18,RushZombie,7,SCATTER,2.02,2.39
null,Hard,1,18,ZzangDoleZombie,5,LINE_LEFT,2.02,2.39
null,Hard,1,19,ZombieMan,28,SCATTER,2.09,2.47
null,Hard,1,19,RushZombie,8,SCATTER,2.09,2.47
null,Hard,1,19,ZzangDoleZombie,6,LINE_LEFT,2.09,2.47
null,Hard,1,20,ZombieMan,20,SCATTER,2.16,2.55
null,Hard,1,20,RushZombie,8,SCATTER,2.16,2.55
null,Hard,1,20,ZzangDoleZombie,6,LINE_LEFT,2.16,2.55
null,Hard,1,20,ZombieBoss,1,LINE_LEFT,2.16,2.55
null,Hard,1,20,ZzangDoleZombieBoss,1,LINE_LEFT,2.16,2.55
null,Hard,2,1,ZombieMan,17,SCATTER,0.88,0.98
null,Hard,2,2,ZombieMan,19,SCATTER,0.98,1.08
null,Hard,2,3,ZombieMan,20,SCATTER,1.08,1.19
null,Hard,2,4,ZombieMan,18,SCATTER,1.18,1.3
null,Hard,2,4,PushZombie,2,LINE_RIGHT,1.18,1.3
null,Hard,2,5,ZombieMan,15,SCATTER,1.27,1.41
null,Hard,2,5,PushZombie,2,LINE_RIGHT,1.27,1.41
null,Hard,2,5,ZombieBoss,1,LINE_LEFT,1.27,1.41
null,Hard,2,6,ZombieMan,21,SCATTER,1.37,1.52
null,Hard,2,6,PushZombie,2,LINE_RIGHT,1.37,1.52
null,Hard,2,7,ZombieMan,21,SCATTER,1.47,1.63
null,Hard,2,7,PushZombie,3,LINE_RIGHT,1.47,1.63
null,Hard,2,8,ZombieMan,23,SCATTER,1.57,1.74
null,Hard,2,8,PushZombie,3,LINE_RIGHT,1.57,1.74
null,Hard,2,9,ZombieMan,21,SCATTER,1.67,1.84
null,Hard,2,9,PushZombie,4,LINE_RIGHT,1.67,1.84
null,Hard,2,9,ZzangDoleZombie,2,LINE_LEFT,1.67,1.84
null,Hard,2,10,ZombieMan,17,SCATTER,1.76,1.95
null,Hard,2,10,PushZombie,4,LINE_RIGHT,1.76,1.95
null,Hard,2,10,ZzangDoleZombie,2,LINE_LEFT,1.76,1.95
null,Hard,2,10,PushZombieBoss,1,LINE_LEFT,1.76,1.95
null,Hard,2,11,ZombieMan,24,SCATTER,1.86,2.06
null,Hard,2,11,PushZombie,4,LINE_RIGHT,1.86,2.06
null,Hard,2,11,ZzangDoleZombie,2,LINE_LEFT,1.86,2.06
null,Hard,2,12,ZombieMan,23,SCATTER,1.96,2.17
null,Hard,2,12,PushZombie,5,LINE_RIGHT,1.96,2.17
null,Hard,2,12,ZzangDoleZombie,3,LINE_LEFT,1.96,2.17
null,Hard,2,13,ZombieMan,25,SCATTER,2.06,2.28
null,Hard,2,13,PushZombie,5,LINE_RIGHT,2.06,2.28
null,Hard,2,13,ZzangDoleZombie,3,LINE_LEFT,2.06,2.28
null,Hard,2,14,ZombieMan,24,SCATTER,2.16,2.39
null,Hard,2,14,PushZombie,6,LINE_RIGHT,2.16,2.39
null,Hard,2,14,ZzangDoleZombie,4,LINE_LEFT,2.16,2.39
null,Hard,2,15,ZombieMan,18,SCATTER,2.25,2.5
null,Hard,2,15,PushZombie,6,LINE_RIGHT,2.25,2.5
null,Hard,2,15,ZzangDoleZombie,4,LINE_LEFT,2.25,2.5
null,Hard,2,15,ZzangDoleZombieBoss,1,LINE_LEFT,2.25,2.5
null,Hard,2,16,ZombieMan,27,SCATTER,2.35,2.6
null,Hard,2,16,PushZombie,6,LINE_RIGHT,2.35,2.6
null,Hard,2,16,ZzangDoleZombie,4,LINE_LEFT,2.35,2.6
null,Hard,2,17,ZombieMan,26,SCATTER,2.45,2.71
null,Hard,2,17,PushZombie,7,LINE_RIGHT,2.45,2.71
null,Hard,2,17,ZzangDoleZombie,5,LINE_LEFT,2.45,2.71
null,Hard,2,18,ZombieMan,28,SCATTER,2.55,2.82
null,Hard,2,18,PushZombie,7,LINE_RIGHT,2.55,2.82
null,Hard,2,18,ZzangDoleZombie,5,LINE_LEFT,2.55,2.82
null,Hard,2,19,ZombieMan,27,SCATTER,2.65,2.93
null,Hard,2,19,PushZombie,8,LINE_RIGHT,2.65,2.93
null,Hard,2,19,ZzangDoleZombie,6,LINE_LEFT,2.65,2.93
null,Hard,2,20,ZombieMan,19,SCATTER,2.74,3.04
null,Hard,2,20,PushZombie,8,LINE_RIGHT,2.74,3.04
null,Hard,2,20,ZzangDoleZombie,6,LINE_LEFT,2.74,3.04
null,Hard,2,20,ZombieBoss,1,LINE_LEFT,2.74,3.04
null,Hard,2,20,PushZombieBoss,1,LINE_LEFT,2.74,3.04
null,Hard,3,1,ZombieMan,17,SCATTER,0.95,0.98
null,Hard,3,2,ZombieMan,19,SCATTER,1.09,1.12
null,Hard,3,3,ZombieMan,20,SCATTER,1.22,1.26
null,Hard,3,4,ZombieMan,19,SCATTER,1.36,1.4
null,Hard,3,4,BoomZombie,2,SCATTER,1.36,1.4
null,Hard,3,5,ZombieMan,15,SCATTER,1.49,1.54
null,Hard,3,5,BoomZombie,2,SCATTER,1.49,1.54
null,Hard,3,5,BoomZombieBoss,1,LINE_LEFT,1.49,1.54
null,Hard,3,6,ZombieMan,22,SCATTER,1.63,1.67
null,Hard,3,6,BoomZombie,2,SCATTER,1.63,1.67
null,Hard,3,7,ZombieMan,22,SCATTER,1.76,1.81
null,Hard,3,7,BoomZombie,3,SCATTER,1.76,1.81
null,Hard,3,8,ZombieMan,23,SCATTER,1.9,1.95
null,Hard,3,8,BoomZombie,3,SCATTER,1.9,1.95
null,Hard,3,9,ZombieMan,20,SCATTER,2.03,2.09
null,Hard,3,9,BoomZombie,4,SCATTER,2.03,2.09
null,Hard,3,9,RushZombie,2,SCATTER,2.03,2.09
null,Hard,3,10,ZombieMan,15,SCATTER,2.17,2.23
null,Hard,3,10,BoomZombie,4,SCATTER,2.17,2.23
null,Hard,3,10,RushZombie,2,SCATTER,2.17,2.23
null,Hard,3,10,RushZombieBoss,1,LINE_LEFT,2.17,2.23
null,Hard,3,11,ZombieMan,23,SCATTER,2.3,2.37
null,Hard,3,11,BoomZombie,4,SCATTER,2.3,2.37
null,Hard,3,11,RushZombie,2,SCATTER,2.3,2.37
null,Hard,3,12,ZombieMan,22,SCATTER,2.44,2.51
null,Hard,3,12,BoomZombie,5,SCATTER,2.44,2.51
null,Hard,3,12,RushZombie,3,SCATTER,2.44,2.51
null,Hard,3,13,ZombieMan,23,SCATTER,2.57,2.65
null,Hard,3,13,BoomZombie,5,SCATTER,2.57,2.65
null,Hard,3,13,RushZombie,3,SCATTER,2.57,2.65
null,Hard,3,14,ZombieMan,22,SCATTER,2.71,2.78
null,Hard,3,14,BoomZombie,6,SCATTER,2.71,2.78
null,Hard,3,14,RushZombie,4,SCATTER,2.71,2.78
null,Hard,3,15,ZombieMan,15,SCATTER,2.84,2.92
null,Hard,3,15,BoomZombie,6,SCATTER,2.84,2.92
null,Hard,3,15,RushZombie,4,SCATTER,2.84,2.92
null,Hard,3,15,BoomZombieBoss,1,LINE_LEFT,2.84,2.92
null,Hard,3,16,ZombieMan,25,SCATTER,2.98,3.06
null,Hard,3,16,BoomZombie,6,SCATTER,2.98,3.06
null,Hard,3,16,RushZombie,4,SCATTER,2.98,3.06
null,Hard,3,17,ZombieMan,23,SCATTER,3.11,3.2
null,Hard,3,17,BoomZombie,7,SCATTER,3.11,3.2
null,Hard,3,17,RushZombie,5,SCATTER,3.11,3.2
null,Hard,3,18,ZombieMan,25,SCATTER,3.25,3.34
null,Hard,3,18,BoomZombie,7,SCATTER,3.25,3.34
null,Hard,3,18,RushZombie,5,SCATTER,3.25,3.34
null,Hard,3,19,ZombieMan,23,SCATTER,3.38,3.48
null,Hard,3,19,BoomZombie,8,SCATTER,3.38,3.48
null,Hard,3,19,RushZombie,6,SCATTER,3.38,3.48
null,Hard,3,20,ZombieMan,15,SCATTER,3.52,3.62
null,Hard,3,20,BoomZombie,8,SCATTER,3.52,3.62
null,Hard,3,20,RushZombie,6,SCATTER,3.52,3.62
null,Hard,3,20,RushZombieBoss,1,LINE_LEFT,3.52,3.62
null,Hard,3,20,BoomZombieBoss,1,LINE_LEFT,3.52,3.62
null,Hard,4,1,ZombieMan,17,SCATTER,1.01,1.01
null,Hard,4,2,ZombieMan,19,SCATTER,1.19,1.19
null,Hard,4,3,ZombieMan,20,SCATTER,1.36,1.36
null,Hard,4,4,ZombieMan,20,SCATTER,1.54,1.54
null,Hard,4,4,ZzangDoleZombie,2,LINE_LEFT,1.54,1.54
null,Hard,4,5,ZombieMan,17,SCATTER,1.72,1.72
null,Hard,4,5,ZzangDoleZombie,2,LINE_LEFT,1.72,1.72
null,Hard,4,5,ZzangDoleZombieBoss,1,LINE_LEFT,1.72,1.72
null,Hard,4,6,ZombieMan,23,SCATTER,1.89,1.89
null,Hard,4,6,ZzangDoleZombie,2,LINE_LEFT,1.89,1.89
null,Hard,4,7,ZombieMan,24,SCATTER,2.07,2.07
null,Hard,4,7,ZzangDoleZombie,3,LINE_LEFT,2.07,2.07
null,Hard,4,8,ZombieMan,25,SCATTER,2.24,2.24
null,Hard,4,8,ZzangDoleZombie,3,LINE_LEFT,2.24,2.24
null,Hard,4,9,ZombieMan,23,SCATTER,2.42,2.42
null,Hard,4,9,ZzangDoleZombie,4,LINE_LEFT,2.42,2.42
null,Hard,4,9,PushZombie,2,LINE_RIGHT,2.42,2.42
null,Hard,4,10,ZombieMan,18,SCATTER,2.6,2.6
null,Hard,4,10,ZzangDoleZombie,4,LINE_LEFT,2.6,2.6
null,Hard,4,10,PushZombie,2,LINE_RIGHT,2.6,2.6
null,Hard,4,10,PushZombieBoss,1,LINE_LEFT,2.6,2.6
null,Hard,4,11,ZombieMan,26,SCATTER,2.77,2.77
null,Hard,4,11,ZzangDoleZombie,4,LINE_LEFT,2.77,2.77
null,Hard,4,11,PushZombie,2,LINE_RIGHT,2.77,2.77
null,Hard,4,12,ZombieMan,25,SCATTER,2.95,2.95
null,Hard,4,12,ZzangDoleZombie,5,LINE_LEFT,2.95,2.95
null,Hard,4,12,PushZombie,3,LINE_RIGHT,2.95,2.95
null,Hard,4,13,ZombieMan,27,SCATTER,3.12,3.12
null,Hard,4,13,ZzangDoleZombie,5,LINE_LEFT,3.12,3.12
null,Hard,4,13,PushZombie,3,LINE_RIGHT,3.12,3.12
null,Hard,4,14,ZombieMan,23,SCATTER,3.3,3.3
null,Hard,4,14,ZzangDoleZombie,6,LINE_LEFT,3.3,3.3
null,Hard,4,14,PushZombie,4,LINE_RIGHT,3.3,3.3
null,Hard,4,14,BoomZombie,2,SCATTER,3.3,3.3
null,Hard,4,15,ZombieMan,17,SCATTER,3.48,3.48
null,Hard,4,15,ZzangDoleZombie,6,LINE_LEFT,3.48,3.48
null,Hard,4,15,PushZombie,4,LINE_RIGHT,3.48,3.48
null,Hard,4,15,BoomZombie,2,SCATTER,3.48,3.48
null,Hard,4,15,BoomZombieBoss,1,LINE_LEFT,3.48,3.48
null,Hard,4,16,ZombieMan,26,SCATTER,3.65,3.65
null,Hard,4,16,ZzangDoleZombie,6,LINE_LEFT,3.65,3.65
null,Hard,4,16,PushZombie,4,LINE_RIGHT,3.65,3.65
null,Hard,4,16,BoomZombie,2,SCATTER,3.65,3.65
null,Hard,4,17,ZombieMan,24,SCATTER,3.83,3.83
null,Hard,4,17,ZzangDoleZombie,7,LINE_LEFT,3.83,3.83
null,Hard,4,17,PushZombie,5,LINE_RIGHT,3.83,3.83
null,Hard,4,17,BoomZombie,3,SCATTER,3.83,3.83
null,Hard,4,18,ZombieMan,25,SCATTER,4.0,4.0
null,Hard,4,18,ZzangDoleZombie,7,LINE_LEFT,4.0,4.0
null,Hard,4,18,PushZombie,5,LINE_RIGHT,4.0,4.0
null,Hard,4,18,BoomZombie,3,SCATTER,4.0,4.0
null,Hard,4,19,ZombieMan,23,SCATTER,4.18,4.18
null,Hard,4,19,ZzangDoleZombie,8,LINE_LEFT,4.18,4.18
null,Hard,4,19,PushZombie,6,LINE_RIGHT,4.18,4.18
null,Hard,4,19,BoomZombie,4,SCATTER,4.18,4.18
null,Hard,4,20,ZombieMan,15,SCATTER,4.36,4.36
null,Hard,4,20,ZzangDoleZombie,8,LINE_LEFT,4.36,4.36
null,Hard,4,20,PushZombie,6,LINE_RIGHT,4.36,4.36
null,Hard,4,20,BoomZombie,4,SCATTER,4.36,4.36
null,Hard,4,20,PushZombieBoss,1,LINE_LEFT,4.36,4.36
null,Hard,4,20,BoomZombieBoss,1,LINE_LEFT,4.36,4.36
null,Hard,5,1,ZombieMan,17,SCATTER,1.08,1.04
null,Hard,5,2,ZombieMan,19,SCATTER,1.31,1.26
null,Hard,5,3,ZombieMan,20,SCATTER,1.54,1.48
null,Hard,5,4,ZombieMan,19,SCATTER,1.77,1.7
null,Hard,5,4,RushZombie,2,SCATTER,1.77,1.7
null,Hard,5,5,ZombieMan,15,SCATTER,2.0,1.92
null,Hard,5,5,RushZombie,2,SCATTER,2.0,1.92
null,Hard,5,5,RushZombieBoss2,1,LINE_LEFT,2.0,1.92
null,Hard,5,6,ZombieMan,22,SCATTER,2.23,2.15
null,Hard,5,6,RushZombie,2,SCATTER,2.23,2.15
null,Hard,5,7,ZombieMan,22,SCATTER,2.46,2.37
null,Hard,5,7,RushZombie,3,SCATTER,2.46,2.37
null,Hard,5,8,ZombieMan,23,SCATTER,2.69,2.59
null,Hard,5,8,RushZombie,3,SCATTER,2.69,2.59
null,Hard,5,9,ZombieMan,20,SCATTER,2.92,2.81
null,Hard,5,9,RushZombie,4,SCATTER,2.92,2.81
null,Hard,5,9,BoomZombie,2,SCATTER,2.92,2.81
null,Hard,5,10,ZombieMan,15,SCATTER,3.15,3.03
null,Hard,5,10,RushZombie,4,SCATTER,3.15,3.03
null,Hard,5,10,BoomZombie,2,SCATTER,3.15,3.03
null,Hard,5,10,BoomZombieBoss,1,LINE_LEFT,3.15,3.03
null,Hard,5,11,ZombieMan,23,SCATTER,3.38,3.25
null,Hard,5,11,RushZombie,4,SCATTER,3.38,3.25
null,Hard,5,11,BoomZombie,2,SCATTER,3.38,3.25
null,Hard,5,12,ZombieMan,22,SCATTER,3.6,3.47
null,Hard,5,12,RushZombie,5,SCATTER,3.6,3.47
null,Hard,5,12,BoomZombie,3,SCATTER,3.6,3.47
null,Hard,5,13,ZombieMan,23,SCATTER,3.83,3.69
null,Hard,5,13,RushZombie,5,SCATTER,3.83,3.69
null,Hard,5,13,BoomZombie,3,SCATTER,3.83,3.69
null,Hard,5,14,ZombieMan,22,SCATTER,4.06,3.91
null,Hard,5,14,RushZombie,6,SCATTER,4.06,3.91
null,Hard,5,14,BoomZombie,4,SCATTER,4.06,3.91
null,Hard,5,15,ZombieMan,15,SCATTER,4.29,4.13
null,Hard,5,15,RushZombie,6,SCATTER,4.29,4.13
null,Hard,5,15,BoomZombie,4,SCATTER,4.29,4.13
null,Hard,5,15,RushZombieBoss,1,LINE_LEFT,4.29,4.13
null,Hard,5,16,ZombieMan,25,SCATTER,4.52,4.36
null,Hard,5,16,RushZombie,6,SCATTER,4.52,4.36
null,Hard,5,16,BoomZombie,4,SCATTER,4.52,4.36
null,Hard,5,17,ZombieMan,23,SCATTER,4.75,4.58
null,Hard,5,17,RushZombie,7,SCATTER,4.75,4.58
null,Hard,5,17,BoomZombie,5,SCATTER,4.75,4.58
null,Hard,5,18,ZombieMan,25,SCATTER,4.98,4.8
null,Hard,5,18,RushZombie,7,SCATTER,4.98,4.8
null,Hard,5,18,BoomZombie,5,SCATTER,4.98,4.8
null,Hard,5,19,ZombieMan,23,SCATTER,5.21,5.02
null,Hard,5,19,RushZombie,8,SCATTER,5.21,5.02
null,Hard,5,19,BoomZombie,6,SCATTER,5.21,5.02
null,Hard,5,20,ZombieMan,15,SCATTER,5.44,5.24
null,Hard,5,20,RushZombie,8,SCATTER,5.44,5.24
null,Hard,5,20,BoomZombie,6,SCATTER,5.44,5.24
null,Hard,5,20,RushZombieBoss2,1,LINE_LEFT,5.44,5.24
null,Hard,5,20,BoomZombieBoss,1,LINE_LEFT,5.44,5.24
null,Hard,6,1,ZombieMan,17,SCATTER,1.12,1.05
null,Hard,6,2,ZombieMan,19,SCATTER,1.42,1.33
null,Hard,6,3,ZombieMan,20,SCATTER,1.72,1.61
null,Hard,6,4,ZombieMan,18,SCATTER,2.01,1.89
null,Hard,6,4,PushZombie,2,LINE_RIGHT,2.01,1.89
null,Hard,6,5,ZombieMan,15,SCATTER,2.31,2.17
null,Hard,6,5,PushZombie,2,LINE_RIGHT,2.31,2.17
null,Hard,6,5,PushZombieBoss,1,LINE_LEFT,2.31,2.17
null,Hard,6,6,ZombieMan,21,SCATTER,2.61,2.45
null,Hard,6,6,PushZombie,2,LINE_RIGHT,2.61,2.45
null,Hard,6,7,ZombieMan,21,SCATTER,2.9,2.73
null,Hard,6,7,PushZombie,3,LINE_RIGHT,2.9,2.73
null,Hard,6,8,ZombieMan,23,SCATTER,3.2,3.01
null,Hard,6,8,PushZombie,3,LINE_RIGHT,3.2,3.01
null,Hard,6,9,ZombieMan,20,SCATTER,3.5,3.29
null,Hard,6,9,PushZombie,4,LINE_RIGHT,3.5,3.29
null,Hard,6,9,RushZombie,2,SCATTER,3.5,3.29
null,Hard,6,10,ZombieMan,15,SCATTER,3.79,3.56
null,Hard,6,10,PushZombie,4,LINE_RIGHT,3.79,3.56
null,Hard,6,10,RushZombie,2,SCATTER,3.79,3.56
null,Hard,6,10,RushZombieBoss,1,LINE_LEFT,3.79,3.56
null,Hard,6,11,ZombieMan,23,SCATTER,4.09,3.84
null,Hard,6,11,PushZombie,4,LINE_RIGHT,4.09,3.84
null,Hard,6,11,RushZombie,2,SCATTER,4.09,3.84
null,Hard,6,12,ZombieMan,21,SCATTER,4.39,4.12
null,Hard,6,12,PushZombie,5,LINE_RIGHT,4.39,4.12
null,Hard,6,12,RushZombie,3,SCATTER,4.39,4.12
null,Hard,6,13,ZombieMan,23,SCATTER,4.69,4.4
null,Hard,6,13,PushZombie,5,LINE_RIGHT,4.69,4.4
null,Hard,6,13,RushZombie,3,SCATTER,4.69,4.4
null,Hard,6,14,ZombieMan,20,SCATTER,4.98,4.68
null,Hard,6,14,PushZombie,6,LINE_RIGHT,4.98,4.68
null,Hard,6,14,RushZombie,4,SCATTER,4.98,4.68
null,Hard,6,14,ZzangDoleZombie,2,LINE_LEFT,4.98,4.68
null,Hard,6,15,ZombieMan,13,SCATTER,5.28,4.96
null,Hard,6,15,PushZombie,6,LINE_RIGHT,5.28,4.96
null,Hard,6,15,RushZombie,4,SCATTER,5.28,4.96
null,Hard,6,15,ZzangDoleZombie,2,LINE_LEFT,5.28,4.96
null,Hard,6,15,ZzangDoleZombieBoss,1,LINE_LEFT,5.28,4.96
null,Hard,6,16,ZombieMan,23,SCATTER,5.58,5.24
null,Hard,6,16,PushZombie,6,LINE_RIGHT,5.58,5.24
null,Hard,6,16,RushZombie,4,SCATTER,5.58,5.24
null,Hard,6,16,ZzangDoleZombie,2,LINE_LEFT,5.58,5.24
null,Hard,6,17,ZombieMan,20,SCATTER,5.87,5.52
null,Hard,6,17,PushZombie,7,LINE_RIGHT,5.87,5.52
null,Hard,6,17,RushZombie,5,SCATTER,5.87,5.52
null,Hard,6,17,ZzangDoleZombie,3,LINE_LEFT,5.87,5.52
null,Hard,6,18,ZombieMan,22,SCATTER,6.17,5.8
null,Hard,6,18,PushZombie,7,LINE_RIGHT,6.17,5.8
null,Hard,6,18,RushZombie,5,SCATTER,6.17,5.8
null,Hard,6,18,ZzangDoleZombie,3,LINE_LEFT,6.17,5.8
null,Hard,6,19,ZombieMan,19,SCATTER,6.47,6.08
null,Hard,6,19,PushZombie,8,LINE_RIGHT,6.47,6.08
null,Hard,6,19,RushZombie,6,SCATTER,6.47,6.08
null,Hard,6,19,ZzangDoleZombie,4,LINE_LEFT,6.47,6.08
null,Hard,6,20,ZombieMan,12,SCATTER,6.76,6.35
null,Hard,6,20,PushZombie,8,LINE_RIGHT,6.76,6.35
null,Hard,6,20,RushZombie,6,SCATTER,6.76,6.35
null,Hard,6,20,ZzangDoleZombie,4,LINE_LEFT,6.76,6.35
null,Hard,6,20,PushZombieBoss,1,LINE_LEFT,6.76,6.35
null,Hard,6,20,RushZombieBoss,1,LINE_LEFT,6.76,6.35
null,Hard,7,1,ZombieMan,17,SCATTER,1.2,1.11
null,Hard,7,2,ZombieMan,19,SCATTER,1.58,1.46
null,Hard,7,3,ZombieMan,20,SCATTER,1.96,1.81
null,Hard,7,4,ZombieMan,19,SCATTER,2.34,2.16
null,Hard,7,4,BoomZombie,2,SCATTER,2.34,2.16
